nr_crt,titlu_proiect,nume_beneficiar,nume_operatiune,fonduri_ue,buget_national,contributie_beneficiar,cheltuieli_neeligibile,total_valoare_proiect,currency,uri
537,DEZVOLTAREA ŞI MODERNIZAREA FIRMEI SC EXPERT SERVICE SRL,SC EXPERT SERVICE SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",924.492,150.499,460.711,295.365,1.831.067,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
538,EXTINDEREA PRODUCŢIE LA SC SIF SISTEM SRL,SC SIF SISTEM SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",924.492,150.499,460.711,295.365,1.831.067,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
539,DIVERSIFICARE PRODUCŢIE LA SC SIF COMPUTER SRL,SC SIF COMPUTER SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",924.492,150.499,460.711,295.365,1.831.067,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
540,MODERNIZAREA ŞI COMPLETAREA PARCULUI DE UTILAJE DESTINATE CONSTRUCŢIILOR PENTRU CREŞTEREA COMPETITIVITĂŢII ECONOMICE A FIRMEI,SC SOLIDARITATEA 2003 SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",924.498,150.500,492.055,297.740,1.864.793,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
541,"Achiziţie de utilaje şi echipamente pentru fabricarea de profile din aluminiu la SC Rico SRL, Loc. Constanţa, jud. Constanţa",SC RICO SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",778.880,126.794,603.783,345.469,1.854.926,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
542,MODERNIZARE ATELIER PRODUCŢIE TÂMPLĂRIE PVC CU GEAM TERMOPAN PRIN ACHIZIŢIONAREA DE UTILAJE PERFORMANTE,SC COLD RAVEL SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",461.348,75.103,229.908,145.608,911.967,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
543,ACHIZIŢIONARAE DE UTILAJE MODERNE PENTRU PRELUCRAREA FIBRELOR TEXTILE ŞI REALIZAREA DE PRODUSE FINITE DIN ACESTEA,SC ALCAM INTERNATIONAL SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",908.671,147.923,452.826,286.790,1.796.211,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
544,DIVERSIFICAREA ACTIVITĂŢII SC ROMAUTO INTEGRAL SRL PRIN PRODUCŢIA DE CARTON ONDULAT ŞI AMBALAJE DIN CARTON,SC ROMAUTO INTEGRAL SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",922.150,150.117,516.277,301.823,1.890.367,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
545,ÎNTĂRIREA CAPACITĂŢII DE PRODUCŢIE PRIN ACHIZIŢIONAREA UNUI UTILAJ MODERN PENTRU EXPLOATARE CARIERĂ PIATRĂ,SC EURO PETROL SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",924.447,150.491,461.346,291.895,1.828.180,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
546,MODERNIZAREA ŞI COMPLETAREA PARCULUI DE UTILAJE PENTRU CONSTRUCŢII AFERENTE LUCRĂRILOR DE INFRASTRUCTURĂ RUTIERĂ,SC ALEXCOR TRADING SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",923.062,150.266,1.086.286,410.327,2.569.940,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
547,ACHIZIŢIONAREA UNEI LINII PERFORMANTE PENTRU FABRICAREA CARTONULUI ONDULAT,SC PENTAROM SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",922.930,150.244,479.900,295.084,1.848.159,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
548,ACHIZIŢIONARE MIJLOACE DE TRANSPORT TEHNOLOGICE,SC Tobimar Construct SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",924.500,150.500,716.667,657.071,2.448.738,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
549,DEZVOLTAREA COMPETITIVITĂŢII FIRMEI PRIN MODERNIZAREA HALEI ŞI ACHIZIŢIONAREA DE NOI UTILAJE,SC ZEUS SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",924.497,150.500,460.714,295.367,1.831.078,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
550,CONSOLIDAREA COMPETITIVITĂŢII ECONOMICE A SC RONEST FLY SRL PRIN INTRODUCEREA ÎN FABRICAŢIE A UNUI NOU PRODUS: TÂMPLARIE DIN LEMN STRATIFICAT,SC RONEST FLY SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",907.989,147.812,452.486,286.575,1.794.862,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
551,"ACHIZIŢIONAREA DE UTILAJE MODERNE PENTRU CONCASAREA PIETREI, ELEMENT ESENŢIAL ÎN PRODUCEREA BETONULUI",SC CORNEA IND. CONSTRUCT SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",905.693,147.438,691.594,331.498,2.076.222,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
552,RETEHNOLOGIZAREA INSTALAŢIEI PENTRU USCAT CĂRĂMIDA,SC CERAMUS SA,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",924.465,150.494,460.697,291.775,1.827.430,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
553,MODERNIZAREA PARCULUI DE UTILAJE PENTRU CONSTRUCŢII AL SC SUMMER TRADING SRL,SC SUMMER TRADING SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",921.595,150.027,481.453,295.084,1.848.159,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
554,Modernizarea activităţii de prelucrarea lemnului în cadrul SC Rachita SRL,SC Rachita SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",924.500,150.500,460.714,480.595,2.016.309,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
555,MODERNIZAREA ŞI CREŞTEREA CAPACITĂŢII DE PRODUCŢIE A SC FIRST ADVERTISING AGENCY INTERNATIONAL SRL,SC FIRST ADVERTISING AGENCY INTERNATIONAL SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",722.391,117.599,559.993,265.997,1.665.980,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
556,MODERNIZAREA ŞI CREŞTEREA CAPACITĂŢII DE PRODUCŢIE A SC GLOBAL PRODUCTION AGENCY SRL,SC GLOBAL PRODUCTION AGENCY SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",722.400,117.600,560.000,266.000,1.666.000,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
557,MODERNIZAREA ŞI CREŞTEREA CAPACITĂŢII DE PRODUCŢIE A SC AGENTIA DAN DESIGN SERVICE SRL,SC AGENTIA DAN DESIGN SERVICE SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",677.292,110.257,525.032,249.390,1.561.971,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
558,ACIZIŢIONAREA DE UTILAJE PERFORMANTE ÎN VEDEREA CREŞTERII COMPETITIVITĂŢII LA SC DARCONS SRL,SC DARCONS SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",924.398,150.483,514.829,305.627,1.895.337,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
559,INVESTIŢII PRIVIND ACHIZIŢIA UNOR NOI UTILAJE ŞI ECHIPAMENTE DE TĂBĂCĂRIE ÎN VEDEREA CREŞTERII CAPACITĂŢII DE PRODUCŢIE PRECUM ŞI DIVERSIFICAREA PRODUCŢIEI,SC TARO INDUSTRY SA,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",492.776,80.219,572.995,0,1.145.990,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
560,"Achiziţii de utilaje şi echipamente la SC FLEXIBIL SRL din Localitatea Săsar, Judeţul Maramureş",SC FLEXIBIL SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",769.111,125.204,592.044,257.167,1.743.526,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
561,ACHIZIŢIONARE MIJLOACE TRANSPORT TEHNOLOGIC SPECIALIZAT PENTRU TRANSPORTUL MATERIALELOR ÎN CADRUL LUCRĂRILOR DE INFRASTRUCTURĂ RUTIERĂ,SC T DANCOR ROMCONSTRUCT SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",923.732,150.375,1.100.198,413.118,2.587.423,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
562,Modernizarea SC Timoc SRL prin achiziţionarea de echipamente şi utilaje pentru optimizarea activităţii,SC Timoc SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",924.500,150.500,460.714,291.786,1.827.500,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
563,"Modernizarea întreprinderii SC VOBISCUM IMPRIMERIA SRL, prin achiziţia de utilaje ultraperfomante",SC Vobiscum Imprimeria SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",893.257,145.414,445.145,281.925,1.765.741,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
564,"Achiziţie staţie de sortare necesară în cadrul desfăşurării activităţii a societăţii BS Group Demolation SRL, Loc. Cluj-Napoca, Jud. Cluj",SC BS GROUP DEMOLATION SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",909.095,147.992,704.724,335.232,2.097.043,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
565,Mijloace fixe în construcţii de drumuri,SC MARSILVA COM SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",920.390,149.831,1.824.969,550.086,3.445.276,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
566,CREŞTEREA CAPACITĂŢII DE PRODUCŢIE ŞI A CALITĂŢII PRODUSELOR PRIN ACHIZIŢIONAREA UNEI MASINI DE TIPĂRIT CU 4 GRUPURI DE CULOARE,SC ROMPITCOMIMPEX SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",923.219,150.291,878.327,370.849,2.322.687,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
567,ACHIZIŢIONARE MIJLOACE TRANSPORT TEHNOLOGIC SPECIALIZAT PENTRU CONSTRUCŢII,SC EXCLUSIV CONSTRUCT SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",924.176,150.447,734.507,343.735,2.152.866,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
568,CREŞTEREA COMPETITIVITĂŢII COM INOX PRIN INVESTIŢII,SC COM INOX SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",924.498,150.500,708.594,382.249,2.165.841,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
569,Înfiinţarea unei secţii de producţie termopane în scopul diversificării activităţii şi creşterii competitivităţii societăţii SC MONALISA SRL,SC MONALISA SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",924.500,150.500,460.717,291.786,1.827.504,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
570,"Achiziţie utilaje şi echipamente în vederea modernizării şi creşterii capacităţii de producţie vopsele lavabile şi tencuieli, la SC ASTEK SA, loc. Ovidiu, jud. Constanţa",SC ASTEK SA,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",749.657,122.037,581.128,276.843,1.729.665,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
571,"DIVERSIFICAREA PRODUCŢIEI ÎN CADRUL SC ECLIPSE SRL, PRIN ACHIZIŢIONAREA DE ECHIPAMENTE, LICENŢE ŞI TEHNOLOGII INOVATIVE, ÎN VEDEREA SUSŢINERII PROCESULUI DE CONSOLIDARE ŞI DEZVOLTARE A DOMENIULUI TIPOGRAFIC DIN REGIUNEA SUD- EST",SC ECLIPSE SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",862.264,140.369,429.700,370.837,1.803.169,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
572,Creşterea competitivităţii afacerii prin investiţii în echipamente şi tehnologii noi şi promovarea dezvoltării durabile - COMPETIV,SC FLEXAL IMPEX SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",921.629,150.033,476.982,294.242,1.842.887,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
573,CREŞTEREA PERFORMANŢELOR ECONOMICE ŞI TEHNOLOGICE A SC MICROMET SA PRIN ACHIZIŢIONAREA DE UTILAJE INDUSTRIALE INOVATOARE ŞI TEHNOLOGII INFORMATICE MODERNE,SC MICROMET SA,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",881.489,143.498,439.280,313.946,1.778.213,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
574,Construcţie hală de producţie şi modernizare şi dezvoltare linie tehnologică de producţie colţare din carton,SC SUFITECH SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",924.500,150.500,461.379,377.830,1.914.209,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
575,OPTIMIZAREA PROCESULUI TEHNOLOGIC PRIN ACHIZIŢIA DE UTILAJE,SC MOBILETECH OBEIDAT CONSTRUCTII SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",797.036,129.750,416.382,255.202,1.598.370,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
576,Retehnologizarea sectorului prepress şi finisare,SC CROMATIC TIPO SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",427.453,69.585,213.017,134.910,844.966,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
577,CREŞTEREA COMPETITIVITĂŢII SC APIS COM SRL,SC APIS COM SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",325.080,52.920,162.000,102.600,642.600,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
578,CREŞTEREA COMPETITIVITĂŢII SC STANDARD SRL,SC STANDARD SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",907.163,147.678,452.075,286.314,1.793.230,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
579,CREŞTEREA COMPETITIVITĂŢII ECONOMICE PRIN ACHIZIŢONAREA DE UTILAJE TEHNOLOGICE DE ULTIMĂ GENERAŢIE,SC MARTPLAST SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",924.410,150.485,706.103,338.390,2.119.389,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
580,"Achiziţie echipamente şi utilaje pentru prelucrarea lemnului, loc. Comăneşti, jud. Bacău",SC ERGIO PROD SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",878.237,142.969,680.804,325.295,2.027.305,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
581,CREŞTEREA COMPETITIVITĂŢII PENTRU SC COMA CONSTRUCT SRL,SC COMA CONSTRUCT SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",615.291,100.164,306.623,194.195,1.216.273,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
582,"Achiziţie de echipamente la SC INTER-PAL SERVICII SRL din comuna Diosig, Str. Dumbravei nr. 82, Judeţul Bihor",SC INTER-PAL SERVICII SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",134.125,21.834,66.839,42.332,265.130,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
583,"Achiziţie de echipamente şi utilaje la SC SEHO PROD SRL din Municipiul Oradea, Judeţul Bihor",SC SEHO PROD SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",921.289,149.977,459.114,283.172,1.813.552,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
584,"Achiziţie utilaje pentru integrarea în producţie a contorului 420 PC în cadrul societăţii Fluid Group Hagen SRL, Loc. Carei, Jud. Satu Mare",SC FLUID GROUP HAGEN SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",845.841,137.695,655.691,314.961,1.954.188,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
585,CREŞTEREA COMPETITIVITĂŢII ŞI DIVERSIFICAREA PRODUCŢIEI SC COMPACT GRUP SRL,SC COMPACT GRUP SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",419.196,68.241,208.902,132.304,828.643,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
586,"Achiziţie de utilaje pentru retehnologizarea şi diversificarea capacităţii de producţie, Loc. Luduş, Jud. Mureş",SC Romferchim SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",800.719,130.350,620.713,296.338,1.848.120,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
587,DEZVOLTAREA CAPACITĂŢILOR TEHNOLOGICE ÎN VEDEREA ABORDĂRII DE NOI PRODUSE ŞI NOI PIEŢE,SC NOVA GRUP SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",885.609,144.169,686.519,327.762,2.044.059,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
588,ACHIZIŢIONAREA DE UTILAJE PENTRU PRODUCŢIA DE MEDICAMENTE,SC VIM SPECTRUM SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",830.505,135.199,637.540,304.616,1.907.860,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
589,Achiziţie mijloace fixe în domeniul extracţiei pietrişului şi nisipului,SC UNI MINERAL SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",920.390,149.831,458.666,290.488,1.819.375,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
590,"Achiziţie de echipamente şi utilaje la SC MASCHINENBAU TIMISOARA SRL din Municipiul Timişoara, Judeţul Timiş",SC MASCHINENBAU TIMISOARA SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",780.513,127.060,388.960,246.341,1.542.875,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
591,"CREAREA UNEI NOI UNITĂŢI DE PRODUCŢIE, PRIN ACHIZIŢIONAREA UNEI LINII DE ASAMBLARE BICICLETE",SC NEUZER ROMANIA SRL,"Axa Prioritară 1/ DMI 1.1.1. Investiţii productive şi pregătirea pentru competiţia de piaţă a întreprinderilor, în special IMM/ A2- Sprijin financiar de până la 1.075.000 lei pentru investiţii pentru IMM",197.098,32.086,152.789,72.575,454.547,LEI,http://localhost:9999/Lista_contractate_POS_CCE_30_aprilie_2010.pdf
