regione,provincia,nome,tipo_istituto,cod_mec,indirizzo,citta,cap,email,indirizzo_web,codice_del_progetto,obiettivo,azione,stato_del_progetto,protocollo,data,ammontare_assegnato,totale_importo_pagato
SICILIA,CT,CD NICOLA SPEDALIERI BRONTE,SCUOLE ELEMENTARI,CTEE04700L,"PIAZZA SPEDALIERI, 8",BRONTE,95034,CTEE04700L@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.primocircolobronte.it"" target=""_blank""><b>http://www.primocircolobronte.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",F-1-FSE-2008-770,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,15951,18-12-2008,"EUR 53.185,48","EUR 47.373,97"
SICILIA,CT,CD  BRONTE II,SCUOLE ELEMENTARI,CTEE04800C,VIA STEROPE 38,BRONTE,95034,CTEE04800C@istruzione.it,"",B-1-FSE-2008-683,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 5.295,55"
SICILIA,CT,CD  BRONTE II,SCUOLE ELEMENTARI,CTEE04800C,VIA STEROPE 38,BRONTE,95034,CTEE04800C@istruzione.it,"",B-7-FSE-2008-255,B-Migliorare le competenze del personale della scuola e dei docenti,7-Interventi individualizzati e per l'auto-aggiornamento del personale scolastico (per questo bando limitatamente all'apprendimento linguisitico),Avviato,15951,18-12-2008,"EUR 22.642,86","EUR 18.418,81"
SICILIA,CT,CD  BRONTE II,SCUOLE ELEMENTARI,CTEE04800C,VIA STEROPE 38,BRONTE,95034,CTEE04800C@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.istruzione.itfondistrutturali"" target=""_blank""><b>http://www.istruzione.itfondistrutturali 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",F-1-FSE-2008-777,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,15951,18-12-2008,"EUR 55.134,02","EUR 45.384,34"
SICILIA,CT,IS VEN. IGNAZIO CAPIZZI,ISTITUTO SUPERIORE,CTIS00900X,VIA UMBERTO N.279,BRONTE,95034,CTIS00900X@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.iscapizzi.it"" target=""_blank""><b>http://www.iscapizzi.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",B-1-FSE-2008-680,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 5.297,20"
SICILIA,CT,IS VEN. IGNAZIO CAPIZZI,ISTITUTO SUPERIORE,CTIS00900X,VIA UMBERTO N.279,BRONTE,95034,CTIS00900X@istruzione.it,"",C-1-FSE-2008-1907,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15951,18-12-2008,"EUR 9.821,43","EUR 8.806,72"
SICILIA,CT,IS VEN. IGNAZIO CAPIZZI,ISTITUTO SUPERIORE,CTIS00900X,VIA UMBERTO N.279,BRONTE,95034,CTIS00900X@istruzione.it,"",C-4-FSE-2008-518,C-Migliorare i livelli di conoscenza e competenza dei giovani,4-Interventi individualizzati per promuovere l'eccellenza,Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 5.291,20"
SICILIA,CT,IS VEN. IGNAZIO CAPIZZI,ISTITUTO SUPERIORE,CTIS00900X,VIA UMBERTO N.279,BRONTE,95034,CTIS00900X@istruzione.it,"",C-5-FSE-2008-352,C-Migliorare i livelli di conoscenza e competenza dei giovani,5-Tirocini e stage in Italia e nei Paesi Europei,Avviato,15951,18-12-2008,"EUR 51.214,28","EUR 46.053,34"
SICILIA,CT,IS VEN. IGNAZIO CAPIZZI,ISTITUTO SUPERIORE,CTIS00900X,VIA UMBERTO N.279,BRONTE,95034,CTIS00900X@istruzione.it,"",D-1-FSE-2008-763,"D-Accrescere la diffusione, l'accesso e l'uso della società dell'informazione nella scuola","1-Interventi formativi rivolti ai docenti e al personale della scuola, sulle nuove tecnologie della comunicazione",Avviato,15951,18-12-2008,"EUR 12.178,57","EUR 10.601,85"
SICILIA,CT,IS BENEDETTO RADICE,ISTITUTO SUPERIORE,CTIS01100X,"VIA SARAJEVO,1",BRONTE,95034,CTIS01100X@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.radicebronte.it"" target=""_blank""><b>http://www.radicebronte.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",B-4-FSE-2008-518,B-Migliorare le competenze del personale della scuola e dei docenti,4-Interventi di formazione sulle metodologie per la didattica individualizzata e sulle strategie per il recupero del disagio,Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 5.300,15"
SICILIA,CT,IS BENEDETTO RADICE,ISTITUTO SUPERIORE,CTIS01100X,"VIA SARAJEVO,1",BRONTE,95034,CTIS01100X@istruzione.it,"",C-5-FSE-2008-349,C-Migliorare i livelli di conoscenza e competenza dei giovani,5-Tirocini e stage in Italia e nei Paesi Europei,Avviato,15951,18-12-2008,"EUR 38.873,60","EUR 32.275,65"
SICILIA,CT,IS BENEDETTO RADICE,ISTITUTO SUPERIORE,CTIS01100X,"VIA SARAJEVO,1",BRONTE,95034,CTIS01100X@istruzione.it,"",C-6-FSE-2008-129,C-Migliorare i livelli di conoscenza e competenza dei giovani,6-Simulazione aziendale (IFS),Avviato,15951,18-12-2008,"EUR 6.785,71","EUR 6.107,02"
SICILIA,CT,IS BENEDETTO RADICE,ISTITUTO SUPERIORE,CTIS01100X,"VIA SARAJEVO,1",BRONTE,95034,CTIS01100X@istruzione.it,"",F-2-FSE-2008-164,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",2-Interventi per promuovere il successo scolastico per le scuole del secondo ciclo,Avviato,15951,18-12-2008,"EUR 33.337,30","EUR 30.002,98"
SICILIA,CT,SMS L. CASTIGLIONE BRONTE,SCUOLE SECONDARIA DI PRIMO GRADO,CTMM119008,"P.ZZA AVV. V.ZO CASTIGLIONE, 2",BRONTE,95034,CTMM119008@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.aetnanet.org"" target=""_blank""><b>http://www.aetnanet.org 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",B-1-FSE-2008-688,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,15951,18-12-2008,"EUR 11.785,72","EUR 3.535,72"
SICILIA,CT,SMS L. CASTIGLIONE BRONTE,SCUOLE SECONDARIA DI PRIMO GRADO,CTMM119008,"P.ZZA AVV. V.ZO CASTIGLIONE, 2",BRONTE,95034,CTMM119008@istruzione.it,"",C-1-FSE-2008-1912,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15951,18-12-2008,"EUR 69.271,75","EUR 41.857,35"
SICILIA,CT,IC G.MACHERIONE -CALATABIANO,ISTITUTO COMPRENSIVO,CTIC82100A,VIA        VITTORIO VENETO,CALATABIANO,95011,CTIC82100A@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.scuoladicalatabiano.it"" target=""_blank""><b>http://www.scuoladicalatabiano.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table> 									 
									
 									 <table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.scuoladicalatabiano.it"" target=""_blank""><b>http://www.scuoladicalatabiano.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",C-1-FSE-2008-1800,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15951,18-12-2008,"EUR 56.964,30","EUR 51.247,89"
SICILIA,CT,IC G.MACHERIONE -CALATABIANO,ISTITUTO COMPRENSIVO,CTIC82100A,VIA        VITTORIO VENETO,CALATABIANO,95011,CTIC82100A@istruzione.it,"",C-4-FSE-2008-489,C-Migliorare i livelli di conoscenza e competenza dei giovani,4-Interventi individualizzati per promuovere l'eccellenza,Avviato,15951,18-12-2008,"EUR 7.992,86","EUR 5.272,24"
SICILIA,CT,IC A. NARBONE - CALTAGIRONE,CENTRO TERRITORIALE,CTCT70300N,VIA DEGLI STUDI N. 8,CALTAGIRONE,95041,CTIC82500N@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.alessionarbone.it/Bacheche/indexbacheche.htm"" target=""_blank""><b>http://www.alessionarbone.it/Bacheche/indexbacheche.htm 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",G-1-FSE-2008-398,G-Migliorare i sistemi di apprendimento durante tutto l'arco della vita,1-Interventi formativi flessibili finalizzati al recupero dell'istruzione di base per giovani e adulti,Avviato,15951,18-12-2008,"EUR 84.628,56","EUR 73.285,68"
SICILIA,CT,CD G. PASCOLI CALTAGIRONE,SCUOLE ELEMENTARI,CTEE049008,VIA ASILO INFANTILE 13,CALTAGIRONE,95041,CTEE049008@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.primocircolodidatticocalt.it"" target=""_blank""><b>http://www.primocircolodidatticocalt.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",B-1-FSE-2008-689,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 4.305,41"
SICILIA,CT,CD G. PASCOLI CALTAGIRONE,SCUOLE ELEMENTARI,CTEE049008,VIA ASILO INFANTILE 13,CALTAGIRONE,95041,CTEE049008@istruzione.it,"",F-1-FSE-2008-782,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,15951,18-12-2008,"EUR 56.167,78","EUR 36.321,54"
SICILIA,CT,"I.C. ""G. ARCOLEO"" - CALTAGIRONE",ISTITUTO COMPRENSIVO,CTIC822006,"VIA MADONNA DELLA VIA, 161",CALTAGIRONE,95041,CTIC822006@istruzione.it,"",B-4-FSE-2008-517,B-Migliorare le competenze del personale della scuola e dei docenti,4-Interventi di formazione sulle metodologie per la didattica individualizzata e sulle strategie per il recupero del disagio,Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 5.302,84"
SICILIA,CT,"I.C. ""G. ARCOLEO"" - CALTAGIRONE",ISTITUTO COMPRENSIVO,CTIC822006,"VIA MADONNA DELLA VIA, 161",CALTAGIRONE,95041,CTIC822006@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://pon.agenziascuola.it/allegati_utenti_3/BARE462828.doc"" target=""_blank""><b>http://pon.agenziascuola.it/allegati_utenti_3/BARE462828.doc 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",C-1-FSE-2008-1896,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15951,18-12-2008,"EUR 29.464,29","EUR 24.469,24"
SICILIA,CT,"I.C. ""G. ARCOLEO"" - CALTAGIRONE",ISTITUTO COMPRENSIVO,CTIC822006,"VIA MADONNA DELLA VIA, 161",CALTAGIRONE,95041,CTIC822006@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://pon.agenziascuola.it/allegati_utenti_3/BARE454217.doc"" target=""_blank""><b>http://pon.agenziascuola.it/allegati_utenti_3/BARE454217.doc 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",F-1-FSE-2008-767,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,15951,18-12-2008,"EUR 49.447,60","EUR 42.511,70"
SICILIA,CT,IC P. GOBETTI - CALTAGIRONE,ISTITUTO COMPRENSIVO,CTIC823002,VIA  PIERSANTI MATTARELLA S.N.,CALTAGIRONE,95041,CTIC823002@istruzione.it,"",B-4-FSE-2008-511,B-Migliorare le competenze del personale della scuola e dei docenti,4-Interventi di formazione sulle metodologie per la didattica individualizzata e sulle strategie per il recupero del disagio,Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 5.303,47"
SICILIA,CT,IC P. GOBETTI - CALTAGIRONE,ISTITUTO COMPRENSIVO,CTIC823002,VIA  PIERSANTI MATTARELLA S.N.,CALTAGIRONE,95041,CTIC823002@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.icgobetti.it"" target=""_blank""><b>http://www.icgobetti.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",F-1-FSE-2008-748,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,15951,18-12-2008,"EUR 59.017,80","EUR 52.118,65"
SICILIA,CT,IC V. DA FELTRE CALTAGIRONE,ISTITUTO COMPRENSIVO,CTIC82400T,VIA SAN DOMENICO SAVIO 4,CALTAGIRONE,95041,CTIC82400T@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.icsvittorinodafeltre.org"" target=""_blank""><b>http://www.icsvittorinodafeltre.org 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",C-1-FSE-2008-1823,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15951,18-12-2008,"EUR 62.857,16","EUR 53.907,16"
SICILIA,CT,IC A. NARBONE - CALTAGIRONE,ISTITUTO COMPRENSIVO,CTIC82500N,"VIA DEGLI STUDI, 8",CALTAGIRONE,95041,CTIC82500N@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.alessionarbone.it"" target=""_blank""><b>http://www.alessionarbone.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",C-1-FSE-2008-1851,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15951,18-12-2008,"EUR 12.302,18","EUR 10.607,62"
SICILIA,CT,IC A. NARBONE - CALTAGIRONE,ISTITUTO COMPRENSIVO,CTIC82500N,"VIA DEGLI STUDI, 8",CALTAGIRONE,95041,CTIC82500N@istruzione.it,"",F-1-FSE-2008-743,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,15951,18-12-2008,"EUR 52.501,94","EUR 42.074,44"
SICILIA,CT,"IS ""C.A. DALLA CHIESA""",ISTITUTO SUPERIORE,CTIS024002,VIA        SANTA MARIA DI GESU' S.N.,CALTAGIRONE,95041,CTIS024002@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.ipsiacaltagirone.info"" target=""_blank""><b>http://www.ipsiacaltagirone.info 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",B-9-FSE-2008-311,B-Migliorare le competenze del personale della scuola e dei docenti,9-Sviluppo di competenze sulla gestione amministrativo-contabile e di controllo e sulle procedure di acquisizione di beni e servizi,Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 1.767,86"
SICILIA,CT,"IS ""C.A. DALLA CHIESA""",ISTITUTO SUPERIORE,CTIS024002,VIA        SANTA MARIA DI GESU' S.N.,CALTAGIRONE,95041,CTIS024002@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.ipsiacaltagirone.info"" target=""_blank""><b>http://www.ipsiacaltagirone.info 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",C-5-FSE-2008-360,C-Migliorare i livelli di conoscenza e competenza dei giovani,5-Tirocini e stage in Italia e nei Paesi Europei,Avviato,15951,18-12-2008,"EUR 79.071,42","EUR 23.721,43"
SICILIA,CT,"IS ""C.A. DALLA CHIESA""",ISTITUTO SUPERIORE,CTIS024002,VIA        SANTA MARIA DI GESU' S.N.,CALTAGIRONE,95041,CTIS024002@istruzione.it,"",G-1-FSE-2008-400,G-Migliorare i sistemi di apprendimento durante tutto l'arco della vita,1-Interventi formativi flessibili finalizzati al recupero dell'istruzione di base per giovani e adulti,Avviato,15951,18-12-2008,"EUR 23.557,14","EUR 7.067,14"
SICILIA,CT,LC LICEO CLASSICO SECUSIO,LICEO CLASSICO,CTPC08000L,VIA FRA CHERUBINO N. 4,CALTAGIRONE,95041,CTPC08000L@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.liceosecusio.it/as2008_2009/BandoC1.html"" target=""_blank""><b>http://www.liceosecusio.it/as2008_2009/BandoC1.html 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",C-1-FSE-2008-1927,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15951,18-12-2008,"EUR 84.750,01","EUR 71.861,81"
SICILIA,CT,LS E. MAIORANA,LICEO SCIENTIFICO,CTPS070005,"VIA   PIER SANTI MATTARELLA, 21",CALTAGIRONE,95041,CTPS070005@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.liceoscientificomajorana.it"" target=""_blank""><b>http://www.liceoscientificomajorana.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",B-1-FSE-2008-650,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Autorizzato,15951,18-12-2008,"EUR 11.785,72",""
SICILIA,CT,LS E. MAIORANA,LICEO SCIENTIFICO,CTPS070005,"VIA   PIER SANTI MATTARELLA, 21",CALTAGIRONE,95041,CTPS070005@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.liceoscientificomajorana.it"" target=""_blank""><b>http://www.liceoscientificomajorana.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",C-1-FSE-2008-1816,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15951,18-12-2008,"EUR 67.178,58","EUR 52.029,85"
SICILIA,CT,LS E. MAIORANA,LICEO SCIENTIFICO,CTPS070005,"VIA   PIER SANTI MATTARELLA, 21",CALTAGIRONE,95041,CTPS070005@istruzione.it,"",D-1-FSE-2008-720,"D-Accrescere la diffusione, l'accesso e l'uso della società dell'informazione nella scuola","1-Interventi formativi rivolti ai docenti e al personale della scuola, sulle nuove tecnologie della comunicazione",Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 5.240,73"
SICILIA,CT,IA ISTITUTO D'ARTE CALTAGIRONE,ISTITUTO D'ARTE,CTSD01000X,VIA        EX MATRICE N. 153,CALTAGIRONE,95041,CTSD01000X@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.istitutoartecaltagirone.it"" target=""_blank""><b>http://www.istitutoartecaltagirone.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",C-1-FSE-2008-1923,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 5.303,57"
SICILIA,CT,IA ISTITUTO D'ARTE CALTAGIRONE,ISTITUTO D'ARTE,CTSD01000X,VIA        EX MATRICE N. 153,CALTAGIRONE,95041,CTSD01000X@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.istitutoartecaltagirone.it"" target=""_blank""><b>http://www.istitutoartecaltagirone.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",C-5-FSE-2008-359,C-Migliorare i livelli di conoscenza e competenza dei giovani,5-Tirocini e stage in Italia e nei Paesi Europei,Avviato,15951,18-12-2008,"EUR 32.857,14","EUR 23.140,02"
SICILIA,CT,IA ISTITUTO D'ARTE CALTAGIRONE,ISTITUTO D'ARTE,CTSD01000X,VIA        EX MATRICE N. 153,CALTAGIRONE,95041,CTSD01000X@istruzione.it,"",D-1-FSE-2008-776,"D-Accrescere la diffusione, l'accesso e l'uso della società dell'informazione nella scuola","1-Interventi formativi rivolti ai docenti e al personale della scuola, sulle nuove tecnologie della comunicazione",Avviato,15951,18-12-2008,"EUR 5.892,86","EUR 5.303,57"
SICILIA,CT,ITC G. ARCOLEO - CALTAGIRONE,ISTITUTO TECNICO COMMERCIALE,CTTD140002,VIALE  AUTONOMIA N.6,CALTAGIRONE,95041,CTTD140002@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.itcarcoleo.it"" target=""_blank""><b>http://www.itcarcoleo.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",C-1-FSE-2008-1913,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15951,18-12-2008,"EUR 9.982,14","EUR 8.761,12"
SICILIA,CT,ITC G. ARCOLEO - CALTAGIRONE,ISTITUTO TECNICO COMMERCIALE,CTTD140002,VIALE  AUTONOMIA N.6,CALTAGIRONE,95041,CTTD140002@istruzione.it,"",C-5-FSE-2008-354,C-Migliorare i livelli di conoscenza e competenza dei giovani,5-Tirocini e stage in Italia e nei Paesi Europei,Avviato,15951,18-12-2008,"EUR 73.714,28","EUR 48.751,75"
SICILIA,CT,ITC G. ARCOLEO - CALTAGIRONE,ISTITUTO TECNICO COMMERCIALE,CTTD140002,VIALE  AUTONOMIA N.6,CALTAGIRONE,95041,CTTD140002@istruzione.it,"",G-1-FSE-2008-396,G-Migliorare i sistemi di apprendimento durante tutto l'arco della vita,1-Interventi formativi flessibili finalizzati al recupero dell'istruzione di base per giovani e adulti,Avviato,15951,18-12-2008,"EUR 24.157,14","EUR 21.154,01"
SICILIA,CT,ITI EUCLIDE CALTAGIRONE,ISTITUTO TECNICO INDUSTRIALE,CTTF08000T,VIA  MARIO SCELBA    N.1,CALTAGIRONE,95041,CTTF08000T@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.itiseuclide.it/Progetti/Progetti.php"" target=""_blank""><b>http://www.itiseuclide.it/Progetti/Progetti.php 									 
 									  </b></a></td> 
 									 </tr>
 									 </table> 									 
									
 									 <table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.itiseuclide.it/Progetti/progetti.php"" target=""_blank""><b>http://www.itiseuclide.it/Progetti/progetti.php 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",C-1-FSE-2008-1829,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15951,18-12-2008,"EUR 30.642,86","EUR 27.253,80"
SICILIA,CT,ITI EUCLIDE CALTAGIRONE,ISTITUTO TECNICO INDUSTRIALE,CTTF08000T,VIA  MARIO SCELBA    N.1,CALTAGIRONE,95041,CTTF08000T@istruzione.it,"",C-4-FSE-2008-497,C-Migliorare i livelli di conoscenza e competenza dei giovani,4-Interventi individualizzati per promuovere l'eccellenza,Avviato,15951,18-12-2008,"EUR 9.057,14","EUR 8.013,73"
SICILIA,CT,ITI EUCLIDE CALTAGIRONE,ISTITUTO TECNICO INDUSTRIALE,CTTF08000T,VIA  MARIO SCELBA    N.1,CALTAGIRONE,95041,CTTF08000T@istruzione.it,"",F-2-FSE-2008-155,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",2-Interventi per promuovere il successo scolastico per le scuole del secondo ciclo,Avviato,15951,18-12-2008,"EUR 17.027,04","EUR 13.416,97"
SICILIA,CT,IC FRANCESCO PETRARCA - CATANIA,CENTRO TERRITORIALE,CTCT700006,VIA G.GIOVIALE N. 11,CATANIA,95045,CTIC87500P@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.petrarcaduemila.it"" target=""_blank""><b>http://www.petrarcaduemila.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",B-6-FSE-2008-44,B-Migliorare le competenze del personale della scuola e dei docenti,6-Interventi di formazione dei docenti per l'insegnamento rivolto agli adulti,Avviato,15951,18-12-2008,"EUR 7.290,18","EUR 2.187,05"
SICILIA,CT,IC FRANCESCO PETRARCA - CATANIA,CENTRO TERRITORIALE,CTCT700006,VIA G.GIOVIALE N. 11,CATANIA,95045,CTIC87500P@istruzione.it,"",G-1-FSE-2008-387,G-Migliorare i sistemi di apprendimento durante tutto l'arco della vita,1-Interventi formativi flessibili finalizzati al recupero dell'istruzione di base per giovani e adulti,Avviato,15951,18-12-2008,"EUR 66.892,85","EUR 20.067,85"
SICILIA,CT,IC PESTALOZZI CATANIA,CENTRO TERRITORIALE,CTCT701002,VILLAGGIO S.AGATA ZONA A,CATANIA,95100,CTIC86200L@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.pestalozzi.cc"" target=""_blank""><b>http://www.pestalozzi.cc 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",B-6-FSE-2008-48,B-Migliorare le competenze del personale della scuola e dei docenti,6-Interventi di formazione dei docenti per l'insegnamento rivolto agli adulti,Avviato,15951,18-12-2008,"EUR 9.821,43","EUR 2.946,43"
SICILIA,CT,IC PESTALOZZI CATANIA,CENTRO TERRITORIALE,CTCT701002,VILLAGGIO S.AGATA ZONA A,CATANIA,95100,CTIC86200L@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.pestalozzi.cc"" target=""_blank""><b>http://www.pestalozzi.cc 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",G-1-FSE-2008-401,G-Migliorare i sistemi di apprendimento durante tutto l'arco della vita,1-Interventi formativi flessibili finalizzati al recupero dell'istruzione di base per giovani e adulti,Avviato,15951,18-12-2008,"EUR 66.892,85","EUR 47.154,10"
SICILIA,CT,"IC "" CAPPONI - RECUPERO """,CENTRO TERRITORIALE,CTCT70200T,VIA VELLETRI N. 28,CATANIA,95126,CTIC87600E@istruzione.it,"",B-6-FSE-2008-47,B-Migliorare le competenze del personale della scuola e dei docenti,6-Interventi di formazione dei docenti per l'insegnamento rivolto agli adulti,Avviato,15951,18-12-2008,"EUR 7.500,00","EUR 2.250,00"
