regione,provincia,nome,tipo_istituto,cod_mec,indirizzo,citta,cap,email,indirizzo_web,codice_del_progetto,obiettivo,azione,stato_del_progetto,protocollo,data,ammontare_assegnato,totale_importo_pagato
CALABRIA,KR,ISTITUTO OMNICOMPRENSIVO CIRO',LICEO SCIENTIFICO,KRPS03000A,VIA S.FRANCESCO,CIRO',88813,KRPS03000A@istruzione.it,"",C-4-FSE-2008-146,C-Migliorare i livelli di conoscenza e competenza dei giovani,4-Interventi individualizzati per promuovere l'eccellenza,Avviato,15601,12-12-2008,"EUR 9.642,86","EUR 2.892,86"
CALABRIA,KR,ISTITUTO OMNICOMPRENSIVO CIRO',LICEO SCIENTIFICO,KRPS03000A,VIA S.FRANCESCO,CIRO',88813,KRPS03000A@istruzione.it,"",C-5-FSE-2008-115,C-Migliorare i livelli di conoscenza e competenza dei giovani,5-Tirocini e stage in Italia e nei Paesi Europei,Avviato,15601,12-12-2008,"EUR 24.857,14","EUR 7.457,14"
CALABRIA,KR,ISTITUTO OMNICOMPRENSIVO CIRO',LICEO SCIENTIFICO,KRPS03000A,VIA S.FRANCESCO,CIRO',88813,KRPS03000A@istruzione.it,"",D-1-FSE-2008-177,"D-Accrescere la diffusione, l'accesso e l'uso della società dell'informazione nella scuola","1-Interventi formativi rivolti ai docenti e al personale della scuola, sulle nuove tecnologie della comunicazione",Avviato,15601,12-12-2008,"EUR 4.982,14","EUR 1.494,64"
CALABRIA,KR,I  CIRO' M.,ISTITUTO COMPRENSIVO,KRIC82300N,VIA DELLA LIBERTA',CIRO' MARINA,88811,KRIC82300N@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://csakr.calabriascuola.it/default.asp?page=news&id=222"" target=""_blank""><b>http://csakr.calabriascuola.it/default.asp?page=news&id=222 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",B-4-FSE-2008-25,B-Migliorare le competenze del personale della scuola e dei docenti,4-Interventi di formazione sulle metodologie per la didattica individualizzata e sulle strategie per il recupero del disagio,Avviato,15601,12-12-2008,"EUR 5.651,79","EUR 4.765,11"
CALABRIA,KR,I  CIRO' M.,ISTITUTO COMPRENSIVO,KRIC82300N,VIA DELLA LIBERTA',CIRO' MARINA,88811,KRIC82300N@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://csakr.calabriascuola.it/default.asp?page=news&id=222"" target=""_blank""><b>http://csakr.calabriascuola.it/default.asp?page=news&id=222 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",B-9-FSE-2008-13,B-Migliorare le competenze del personale della scuola e dei docenti,9-Sviluppo di competenze sulla gestione amministrativo-contabile e di controllo e sulle procedure di acquisizione di beni e servizi,Avviato,15601,12-12-2008,"EUR 4.629,11","EUR 4.048,40"
CALABRIA,KR,I  CIRO' M.,ISTITUTO COMPRENSIVO,KRIC82300N,VIA DELLA LIBERTA',CIRO' MARINA,88811,KRIC82300N@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://csakr.calabriascuola.it/default.asp?page=news&id=222"" target=""_blank""><b>http://csakr.calabriascuola.it/default.asp?page=news&id=222 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",C-1-FSE-2008-87,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15601,12-12-2008,"EUR 16.973,40","EUR 15.187,70"
CALABRIA,KR,I  CIRO' M.,ISTITUTO COMPRENSIVO,KRIC82300N,VIA DELLA LIBERTA',CIRO' MARINA,88811,KRIC82300N@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://csakr.calabriascuola.it/default.asp?page=news&id=222"" target=""_blank""><b>http://csakr.calabriascuola.it/default.asp?page=news&id=222 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",F-1-FSE-2008-38,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,15601,12-12-2008,"EUR 48.469,02","EUR 33.285,77"
CALABRIA,KR,"II ""G. T. CASOPERO"" CIRO' M.",ISTITUTO COMPRENSIVO,KRIC82400D,VIA PIRAINETTO,CIRO' MARINA,88811,KRIC82400D@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://pon.agenziascuola.it/allegati_utenti_3/BARE797285.doc"" target=""_blank""><b>http://pon.agenziascuola.it/allegati_utenti_3/BARE797285.doc 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",D-1-FSE-2008-188,"D-Accrescere la diffusione, l'accesso e l'uso della società dell'informazione nella scuola","1-Interventi formativi rivolti ai docenti e al personale della scuola, sulle nuove tecnologie della comunicazione",Avviato,15601,12-12-2008,"EUR 29.464,29","EUR 26.243,24"
CALABRIA,KR,GIUSEPPE GANGALE,ISTITUTO SUPERIORE,KRIS00400C,"PIAZZA KENNEDY, 10",CIRO' MARINA,88811,KRIS00400C@istruzione.it,"",B-9-FSE-2008-79,B-Migliorare le competenze del personale della scuola e dei docenti,9-Sviluppo di competenze sulla gestione amministrativo-contabile e di controllo e sulle procedure di acquisizione di beni e servizi,Avviato,15601,12-12-2008,"EUR 5.892,86","EUR 5.111,41"
CALABRIA,KR,GIUSEPPE GANGALE,ISTITUTO SUPERIORE,KRIS00400C,"PIAZZA KENNEDY, 10",CIRO' MARINA,88811,KRIS00400C@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.ilcirotano.it/bandiconcorsi/"" target=""_blank""><b>http://www.ilcirotano.it/bandiconcorsi/ 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",C-5-FSE-2008-116,C-Migliorare i livelli di conoscenza e competenza dei giovani,5-Tirocini e stage in Italia e nei Paesi Europei,Avviato,15601,12-12-2008,"EUR 57.857,14","EUR 51.827,26"
CALABRIA,KR,GIUSEPPE GANGALE,ISTITUTO SUPERIORE,KRIS00400C,"PIAZZA KENNEDY, 10",CIRO' MARINA,88811,KRIS00400C@istruzione.it,"",G-1-FSE-2008-145,G-Migliorare i sistemi di apprendimento durante tutto l'arco della vita,1-Interventi formativi flessibili finalizzati al recupero dell'istruzione di base per giovani e adulti,Avviato,15601,12-12-2008,"EUR 24.977,14","EUR 19.030,83"
CALABRIA,KR,ISTITUTO COMPRENSIVO STATALE,ISTITUTO COMPRENSIVO,KRIC81500P,VIA VALLONE DELLE PERE,COTRONEI,88836,KRIC81500P@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://Ufficio Scolastico provincialeCrotone"" target=""_blank""><b>http://Ufficio Scolastico provincialeCrotone 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",B-4-FSE-2008-123,B-Migliorare le competenze del personale della scuola e dei docenti,4-Interventi di formazione sulle metodologie per la didattica individualizzata e sulle strategie per il recupero del disagio,Avviato,15601,12-12-2008,"EUR 11.785,72","EUR 10.560,17"
CALABRIA,KR,ISTITUTO COMPRENSIVO STATALE,ISTITUTO COMPRENSIVO,KRIC81500P,VIA VALLONE DELLE PERE,COTRONEI,88836,KRIC81500P@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://csakr.calabriascuola.it/"" target=""_blank""><b>http://csakr.calabriascuola.it/ 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",C-1-FSE-2008-588,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15601,12-12-2008,"EUR 52.977,96","EUR 45.366,66"
CALABRIA,KR,I.P.S. SERVIZI COMMERCIALI E TURISTICI,ISTITUTO SUPERIORE,KRIS00200R,VIA LAGHI  SILANI,COTRONEI,88836,KRIS00200R@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.ipsctcotronei.it"" target=""_blank""><b>http://www.ipsctcotronei.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",C-1-FSE-2008-584,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15601,12-12-2008,"EUR 8.035,71","EUR 7.232,14"
CALABRIA,KR,I.P.S. SERVIZI COMMERCIALI E TURISTICI,ISTITUTO SUPERIORE,KRIS00200R,VIA LAGHI  SILANI,COTRONEI,88836,KRIS00200R@istruzione.it,"",C-4-FSE-2008-145,C-Migliorare i livelli di conoscenza e competenza dei giovani,4-Interventi individualizzati per promuovere l'eccellenza,Avviato,15601,12-12-2008,"EUR 4.821,43","EUR 4.339,29"
CALABRIA,KR,I.P.S. SERVIZI COMMERCIALI E TURISTICI,ISTITUTO SUPERIORE,KRIS00200R,VIA LAGHI  SILANI,COTRONEI,88836,KRIS00200R@istruzione.it,"",C-5-FSE-2008-114,C-Migliorare i livelli di conoscenza e competenza dei giovani,5-Tirocini e stage in Italia e nei Paesi Europei,Avviato,15601,12-12-2008,"EUR 48.357,14","EUR 38.058,43"
CALABRIA,KR,I.P.S. SERVIZI COMMERCIALI E TURISTICI,ISTITUTO SUPERIORE,KRIS00200R,VIA LAGHI  SILANI,COTRONEI,88836,KRIS00200R@istruzione.it,"",G-1-FSE-2008-143,G-Migliorare i sistemi di apprendimento durante tutto l'arco della vita,1-Interventi formativi flessibili finalizzati al recupero dell'istruzione di base per giovani e adulti,Avviato,15601,12-12-2008,"EUR 10.235,71","EUR 5.991,43"
CALABRIA,KR,"""M. G. CUTULI"" KR",CENTRO TERRITORIALE,KRCT703009,VIA BOCCIONI,CROTONE,88900,KRIC81000G@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.istitutocutulikr.it"" target=""_blank""><b>http://www.istitutocutulikr.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",G-1-FSE-2008-148,G-Migliorare i sistemi di apprendimento durante tutto l'arco della vita,1-Interventi formativi flessibili finalizzati al recupero dell'istruzione di base per giovani e adulti,Avviato,15601,12-12-2008,"EUR 77.425,16","EUR 57.357,62"
CALABRIA,KR,"CD III ""ROSARIO BEVILACQUA"" KR",SCUOLE ELEMENTARI,KREE00900D,"VIA LUIGI PIRANDELLO, 1",CROTONE,88900,KREE00900D@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://C:UsersdirigenteDocuments2008-09PONbando esperti Bevilacqua Crotone.doc"" target=""_blank""><b>http://C:UsersdirigenteDocuments2008-09PONbando esperti Bevilacqua Crotone.doc 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",F-1-FSE-2008-211,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,15601,12-12-2008,"EUR 63.567,78","EUR 48.661,48"
CALABRIA,KR,IV CIRCOLO DIDATTICO KR,SCUOLE ELEMENTARI,KREE01000N,VIA SAFFO 45 LOCALITA' BERNABO',CROTONE,88900,KREE01000N@istruzione.it,"",B-1-FSE-2008-160,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,15601,12-12-2008,"EUR 15.107,13","EUR 12.812,08"
CALABRIA,KR,IV CIRCOLO DIDATTICO KR,SCUOLE ELEMENTARI,KREE01000N,VIA SAFFO 45 LOCALITA' BERNABO',CROTONE,88900,KREE01000N@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://KREE01000N DIREZIONE DIDATTIVA IV CIRCOLO CROTONE"" target=""_blank""><b>http://KREE01000N DIREZIONE DIDATTIVA IV CIRCOLO CROTONE 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",F-1-FSE-2008-210,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,15601,12-12-2008,"EUR 49.640,46","EUR 41.053,30"
CALABRIA,KR,"CD V ""E.CODIGNOLA"" KR",SCUOLE ELEMENTARI,KREE01100D,VIA XXV APRILE,CROTONE,88900,KREE01100D@istruzione.it,"",B-1-FSE-2008-159,B-Migliorare le competenze del personale della scuola e dei docenti,"1-Interventi innovativi per la promozione delle competenze chiave, in particolare sulle discipline tecnico-scientifiche, matematica, lingua madre, lingue straniere, competenze civiche (legalità, ambiente ecc.).",Avviato,15601,12-12-2008,"EUR 23.571,44","EUR 21.214,30"
CALABRIA,KR,"CD V ""E.CODIGNOLA"" KR",SCUOLE ELEMENTARI,KREE01100D,VIA XXV APRILE,CROTONE,88900,KREE01100D@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://KREE01100D ISTITUZIONE SCOLASTICA V CIRCOLO CROTONE"" target=""_blank""><b>http://KREE01100D ISTITUZIONE SCOLASTICA V CIRCOLO CROTONE 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",F-1-FSE-2008-208,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,15601,12-12-2008,"EUR 41.369,02","EUR 32.547,65"
CALABRIA,KR,CD X CIRCOLO KR,SCUOLE ELEMENTARI,KREE02300Q,VIA NICOLA CALIPARI 1,CROTONE,88900,KREE02300Q@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://csakr.calabriascuola.it/"" target=""_blank""><b>http://csakr.calabriascuola.it/ 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",B-4-FSE-2008-127,B-Migliorare le competenze del personale della scuola e dei docenti,4-Interventi di formazione sulle metodologie per la didattica individualizzata e sulle strategie per il recupero del disagio,Avviato,15601,12-12-2008,"EUR 5.892,86","EUR 5.224,12"
CALABRIA,KR,CD X CIRCOLO KR,SCUOLE ELEMENTARI,KREE02300Q,VIA NICOLA CALIPARI 1,CROTONE,88900,KREE02300Q@istruzione.it,"",F-1-FSE-2008-205,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,15601,12-12-2008,"EUR 59.069,02","EUR 52.919,14"
CALABRIA,KR,ISTITUTO COMPRENSIVO PAPANICE,ISTITUTO COMPRENSIVO,KRIC80300C,VIALE CALABRIA 95,CROTONE,88900,KRIC80300C@istruzione.it,"",D-1-FSE-2008-182,"D-Accrescere la diffusione, l'accesso e l'uso della società dell'informazione nella scuola","1-Interventi formativi rivolti ai docenti e al personale della scuola, sulle nuove tecnologie della comunicazione",Avviato,15601,12-12-2008,"EUR 4.821,43","EUR 1.446,43"
CALABRIA,KR,ISTITUTO COMPRENSIVO PAPANICE,ISTITUTO COMPRENSIVO,KRIC80300C,VIALE CALABRIA 95,CROTONE,88900,KRIC80300C@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://digilander.libero.it/scuolapapanice/ponpor.htm"" target=""_blank""><b>http://digilander.libero.it/scuolapapanice/ponpor.htm 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",F-1-FSE-2008-202,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,15601,12-12-2008,"EUR 59.764,87","EUR 50.125,38"
CALABRIA,KR,"""DON  MILANI"" KR",ISTITUTO COMPRENSIVO,KRIC80600X,VIA G. DA FIORE,CROTONE,88900,KRIC80600X@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://csakr.calabriascuola.it/default.asp?page=news&id=218"" target=""_blank""><b>http://csakr.calabriascuola.it/default.asp?page=news&id=218 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",C-1-FSE-2008-579,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15601,12-12-2008,"EUR 21.607,15","EUR 19.446,44"
CALABRIA,KR,"""DON  MILANI"" KR",ISTITUTO COMPRENSIVO,KRIC80600X,VIA G. DA FIORE,CROTONE,88900,KRIC80600X@istruzione.it,"",F-1-FSE-2008-193,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,15601,12-12-2008,"EUR 63.101,94","EUR 56.521,75"
CALABRIA,KR,"""M. G. CUTULI"" KR",ISTITUTO COMPRENSIVO,KRIC81000G,"VIA BOCCIONI, 1",CROTONE,88900,KRIC81000G@istruzione.it,"",B-4-FSE-2008-124,B-Migliorare le competenze del personale della scuola e dei docenti,4-Interventi di formazione sulle metodologie per la didattica individualizzata e sulle strategie per il recupero del disagio,Avviato,15601,12-12-2008,"EUR 4.821,43","EUR 3.582,69"
CALABRIA,KR,"""M. G. CUTULI"" KR",ISTITUTO COMPRENSIVO,KRIC81000G,"VIA BOCCIONI, 1",CROTONE,88900,KRIC81000G@istruzione.it,"",C-1-FSE-2008-589,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15601,12-12-2008,"EUR 25.714,28","EUR 21.200,48"
CALABRIA,KR,"""M. G. CUTULI"" KR",ISTITUTO COMPRENSIVO,KRIC81000G,"VIA BOCCIONI, 1",CROTONE,88900,KRIC81000G@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.istitutocutulikr.org/ElencoSottoCategorie2.asp?IdCategoria=39"" target=""_blank""><b>http://www.istitutocutulikr.org/ElencoSottoCategorie2.asp?IdCategoria=39 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",F-1-FSE-2008-194,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,15601,12-12-2008,"EUR 54.101,94","EUR 41.043,59"
CALABRIA,KR,"""ALCMEONE"" KR",ISTITUTO COMPRENSIVO,KRIC81100B,"VIA GIOVANNI PAOLO II,  N. 330",CROTONE,88900,KRIC81100B@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.ilcrotonese.it"" target=""_blank""><b>http://www.ilcrotonese.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",B-4-FSE-2008-126,B-Migliorare le competenze del personale della scuola e dei docenti,4-Interventi di formazione sulle metodologie per la didattica individualizzata e sulle strategie per il recupero del disagio,Avviato,15601,12-12-2008,"EUR 5.892,86","EUR 5.292,38"
CALABRIA,KR,"""ALCMEONE"" KR",ISTITUTO COMPRENSIVO,KRIC81100B,"VIA GIOVANNI PAOLO II,  N. 330",CROTONE,88900,KRIC81100B@istruzione.it,"",C-4-FSE-2008-150,C-Migliorare i livelli di conoscenza e competenza dei giovani,4-Interventi individualizzati per promuovere l'eccellenza,Avviato,15601,12-12-2008,"EUR 5.892,86","EUR 5.293,23"
CALABRIA,KR,"""ALCMEONE"" KR",ISTITUTO COMPRENSIVO,KRIC81100B,"VIA GIOVANNI PAOLO II,  N. 330",CROTONE,88900,KRIC81100B@istruzione.it,"",F-1-FSE-2008-200,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,15601,12-12-2008,"EUR 53.199,02","EUR 44.646,88"
CALABRIA,KR,"""V. ALFIERI""KR",ISTITUTO COMPRENSIVO,KRIC812007,"VIA  CUTRO,  114",CROTONE,88900,KRIC812007@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.istruzione.it-fondi strutturali"" target=""_blank""><b>http://www.istruzione.it-fondi strutturali 									 
 									  </b></a></td> 
 									 </tr>
 									 </table> 									 
									
 									 <table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://csakr.calabriascuola.it/default.asp?page=ne"" target=""_blank""><b>http://csakr.calabriascuola.it/default.asp?page=ne 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",C-1-FSE-2008-583,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15601,12-12-2008,"EUR 64.642,85","EUR 58.178,33"
CALABRIA,KR,"I. C.      ""A. ROSMINI"" KR",ISTITUTO COMPRENSIVO,KRIC813003,"VIA SANTA CROCE, 110",CROTONE,88900,KRIC813003@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://csakr.calabriascuola.it"" target=""_blank""><b>http://csakr.calabriascuola.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",C-1-FSE-2008-600,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15601,12-12-2008,"EUR 64.821,44","EUR 57.508,01"
CALABRIA,KR,"I. C.      ""A. ROSMINI"" KR",ISTITUTO COMPRENSIVO,KRIC813003,"VIA SANTA CROCE, 110",CROTONE,88900,KRIC813003@istruzione.it,"",C-4-FSE-2008-151,C-Migliorare i livelli di conoscenza e competenza dei giovani,4-Interventi individualizzati per promuovere l'eccellenza,Avviato,15601,12-12-2008,"EUR 5.892,86","EUR 5.302,58"
CALABRIA,KR,"I. C.      ""A. ROSMINI"" KR",ISTITUTO COMPRENSIVO,KRIC813003,"VIA SANTA CROCE, 110",CROTONE,88900,KRIC813003@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://KREE00800N@ISTRUZIONE.IT"" target=""_blank""><b>http://KREE00800N@ISTRUZIONE.IT 									 
 									  </b></a></td> 
 									 </tr>
 									 </table> 									 
									
 									 <table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://KREE00800N@STRUZIONE.IT"" target=""_blank""><b>http://KREE00800N@STRUZIONE.IT 									 
 									  </b></a></td> 
 									 </tr>
 									 </table> 									 
									
 									 <table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://KREE00800N@ISTRUZIONE:IT"" target=""_blank""><b>http://KREE00800N@ISTRUZIONE:IT 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",F-1-FSE-2008-209,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",1-Interventi per promuovere il successo scolastico per le scuole del primo ciclo,Avviato,15601,12-12-2008,"EUR 52.749,02","EUR 46.114,90"
CALABRIA,KR,E. SANTONI,ISTITUTO SUPERIORE,KRIS00700X,VIA G. DA FIORE,CROTONE,88900,KRIS00700X@istruzione.it,"",C-1-FSE-2008-595,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15601,12-12-2008,"EUR 26.642,85","EUR 22.613,69"
CALABRIA,KR,E. SANTONI,ISTITUTO SUPERIORE,KRIS00700X,VIA G. DA FIORE,CROTONE,88900,KRIS00700X@istruzione.it,"",C-5-FSE-2008-117,C-Migliorare i livelli di conoscenza e competenza dei giovani,5-Tirocini e stage in Italia e nei Paesi Europei,Avviato,15601,12-12-2008,"EUR 38.357,14","EUR 23.407,51"
CALABRIA,KR,E. SANTONI,ISTITUTO SUPERIORE,KRIS00700X,VIA G. DA FIORE,CROTONE,88900,KRIS00700X@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.csakr.calabriascuola.it/"" target=""_blank""><b>http://www.csakr.calabriascuola.it/ 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",G-1-FSE-2008-146,G-Migliorare i sistemi di apprendimento durante tutto l'arco della vita,1-Interventi formativi flessibili finalizzati al recupero dell'istruzione di base per giovani e adulti,Avviato,15601,12-12-2008,"EUR 24.357,14","EUR 7.307,14"
CALABRIA,KR,"""MARIO CILIBERTO""",ISTITUTO SUPERIORE,KRIS00800Q,VIA SIRIS 10,CROTONE,88900,KRIS00800Q@istruzione.it,"",C-1-FSE-2008-598,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15601,12-12-2008,"EUR 4.285,71","EUR 3.709,09"
CALABRIA,KR,"""MARIO CILIBERTO""",ISTITUTO SUPERIORE,KRIS00800Q,VIA SIRIS 10,CROTONE,88900,KRIS00800Q@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.nauticokr.it"" target=""_blank""><b>http://www.nauticokr.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",C-5-FSE-2008-118,C-Migliorare i livelli di conoscenza e competenza dei giovani,5-Tirocini e stage in Italia e nei Paesi Europei,Avviato,15601,12-12-2008,"EUR 35.373,60","EUR 28.172,50"
CALABRIA,KR,"""MARIO CILIBERTO""",ISTITUTO SUPERIORE,KRIS00800Q,VIA SIRIS 10,CROTONE,88900,KRIS00800Q@istruzione.it,"",F-2-FSE-2008-59,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",2-Interventi per promuovere il successo scolastico per le scuole del secondo ciclo,Avviato,15601,12-12-2008,"EUR 25.301,55","EUR 20.923,70"
CALABRIA,KR,GIOVANNI XXIII,SCUOLE SECONDARIA DI PRIMO GRADO,KRMM012008,VIA        VENEZIA             97,CROTONE,88900,KRMM012008@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://VIA VENEZIA,97  CROTONE"" target=""_blank""><b>http://VIA VENEZIA,97  CROTONE 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",C-1-FSE-2008-582,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15601,12-12-2008,"EUR 84.464,30","EUR 64.326,07"
CALABRIA,KR,PITAGORA,LICEO CLASSICO,KRPC02000L,PIAZZA     UMBERTO I 15,CROTONE,88900,KRPC02000L@istruzione.it,"<table width=""100%"">
 									 <tr>
 									  <td class=""corpoLittle"">
 									   <a href=""http://www.liceopitagoracrotone.it"" target=""_blank""><b>http://www.liceopitagoracrotone.it 									 
 									  </b></a></td> 
 									 </tr>
 									 </table>",C-1-FSE-2008-586,C-Migliorare i livelli di conoscenza e competenza dei giovani,1-Interventi per lo sviluppo delle competenze chiave,Avviato,15601,12-12-2008,"EUR 31.571,44","EUR 27.045,33"
CALABRIA,KR,PITAGORA,LICEO CLASSICO,KRPC02000L,PIAZZA     UMBERTO I 15,CROTONE,88900,KRPC02000L@istruzione.it,"",C-4-FSE-2008-147,C-Migliorare i livelli di conoscenza e competenza dei giovani,4-Interventi individualizzati per promuovere l'eccellenza,Avviato,15601,12-12-2008,"EUR 20.090,84","EUR 16.565,25"
CALABRIA,KR,PITAGORA,LICEO CLASSICO,KRPC02000L,PIAZZA     UMBERTO I 15,CROTONE,88900,KRPC02000L@istruzione.it,"",F-2-FSE-2008-57,"F-Promuovere il successo scolastico, le pari opportunità e l'inclusione sociale",2-Interventi per promuovere il successo scolastico per le scuole del secondo ciclo,Avviato,15601,12-12-2008,"EUR 33.337,30","EUR 29.852,72"
