GIL TEJEDOR Y ASOCIADOS SL,Mejorar la empleabilidad de las personas desempleadas,"774,38"
GIL TORESANO Y ASOCIADOS SL.,Mejorar la empleabilidad de las personas desempleadas,"328,18"
GIL Y DIAZ SL,Mejorar la empleabilidad de las personas desempleadas,"708,30"
GIL Y GARAY SA,Mejorar la empleabilidad de las personas desempleadas,"1.395,72"
GIL Y HERNANDEZ COCINAS S.L.,Mejorar la empleabilidad de las personas desempleadas,"7,08"
"GIL Y OLAEGUI,S.L.",Mejorar la empleabilidad de las personas desempleadas,"430,15"
"GILABERT & GILABERT 2006, S.L.",Mejorar la empleabilidad de las personas desempleadas,"506,56"
GILABERT -MIRO SA,Mejorar la empleabilidad de las personas desempleadas,"5.068,88"
"GILATORRE, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.093,33"
"GILBAR CONSTRUCCIONS, SL",Mejorar la empleabilidad de las personas desempleadas,"1.503,03"
"GILBAUTE, S.L.",Mejorar la empleabilidad de las personas desempleadas,"173,26"
"GILBERTE CONSULTING, SL",Mejorar la empleabilidad de las personas desempleadas,"1.012,22"
GILBERTO CLAUSELL CONSTRUCCIONSS.L.,Mejorar la empleabilidad de las personas desempleadas,"479,92"
GILCA SL,Mejorar la empleabilidad de las personas desempleadas,"391,07"
GIL-CONFORT SL,Mejorar la empleabilidad de las personas desempleadas,"695,65"
GILDA C.B.,Mejorar la empleabilidad de las personas desempleadas,"779,13"
"GILDDA SINERGIAS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.001,06"
GILDELASAL SL,Mejorar la empleabilidad de las personas desempleadas,"3.989,81"
GILDO Y JOSE SL,Mejorar la empleabilidad de las personas desempleadas,"330,00"

BENEFICIARIO,,

PO FSE ADAPTABILIDAD Y EMPLEO,,

TIPO DE OPERACION,,

GILDOCA SL,Mejorar la empleabilidad de las personas desempleadas,"600,26"
"GILDOR SERVICIOS COMERCIALES ZARAGOZA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"188,84"
"GILDOVEGA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.386,65"
GILEAD SCIENCES SL,Mejorar la empleabilidad de las personas desempleadas,"70,83"
GILENA ASESORAMIENTO SL,Mejorar la empleabilidad de las personas desempleadas,"1.133,39"
"GILEON 2, S.L.",Mejorar la empleabilidad de las personas desempleadas,"11,11"
GILERPAR SL,Mejorar la empleabilidad de las personas desempleadas,"600,00"
"GILESQUI, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.241,87"
GILFICO CONSULTING SL,Mejorar la empleabilidad de las personas desempleadas,"106,56"
GILFRESH SA UNIPERSONAL,Mejorar la empleabilidad de las personas desempleadas,"2.033,30"
GIL-GAR PINTORES SL,Mejorar la empleabilidad de las personas desempleadas,"389,91"
GIL-GIBERNAU ABOGADOS ASOCIADOS SL,Mejorar la empleabilidad de las personas desempleadas,"2.121,30"
"GILGUAR SEGURCREDIT, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
GILILI ADMINISTRACION Y GESTION INMOBILIARIA SL,Mejorar la empleabilidad de las personas desempleadas,"316,67"
GILIPUIG SL,Mejorar la empleabilidad de las personas desempleadas,"1.141,51"
GILISBARS SL,Mejorar la empleabilidad de las personas desempleadas,"4.329,87"
"GILLEMAN ESPANA,S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.876,66"
GILMANT SL,Mejorar la empleabilidad de las personas desempleadas,"1.784,83"
GILMAR SOLUCIONES CONSTRUCTIVAS SA,Mejorar la empleabilidad de las personas desempleadas,"1.044,11"
"GILMO AUTOMOCION, SL",Mejorar la empleabilidad de las personas desempleadas,"280,00"
GILMON SL,Mejorar la empleabilidad de las personas desempleadas,"878,97"
"GILPER ALIMENTACION, SL",Mejorar la empleabilidad de las personas desempleadas,"1.796,57"
GILPETRANS SL,Mejorar la empleabilidad de las personas desempleadas,"466,67"
"GILRAJONSA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"56,61"
GILS PLANA Y MONTSERRAT SL,Mejorar la empleabilidad de las personas desempleadas,"2.993,33"
GILSA COSERVACION Y MANTENIMIENTO SL,Mejorar la empleabilidad de las personas desempleadas,"1.244,53"
"GIL-SOTO,S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.383,25"
GILVA CENTRO MEDICO DENTAL SL,Mejorar la empleabilidad de las personas desempleadas,"531,20"
GILVA SA,Mejorar la empleabilidad de las personas desempleadas,"918,40"
GIM AUXILIAR DEL CALZADO SL,Mejorar la empleabilidad de las personas desempleadas,"1.789,91"
GIM. GI DESINGMADRID SL,Mejorar la empleabilidad de las personas desempleadas,"1.389,81"
"GIMA DISTRIBUCIONS DE CALCAT, SL",Mejorar la empleabilidad de las personas desempleadas,"70,83"
GIMACE 15 SL,Mejorar la empleabilidad de las personas desempleadas,"1.159,94"
"GIMAGE FARMA, SL",Mejorar la empleabilidad de las personas desempleadas,"8.701,12"
GIMAHER ELECTRICIDAD SL,Mejorar la empleabilidad de las personas desempleadas,"1.324,38"
"GIMASAN OBRAS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"603,23"
GIMASE SL,Mejorar la empleabilidad de las personas desempleadas,"800,00"
GIMBERNAT PINTORS SL,Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
GIMCER SL,Mejorar la empleabilidad de las personas desempleadas,"115,23"
GIMECO SL,Mejorar la empleabilidad de las personas desempleadas,"217,72"
GIMEMUR S COOP,Mejorar la empleabilidad de las personas desempleadas,"577,76"
GIMENA FOTODIGITAL SL,Mejorar la empleabilidad de las personas desempleadas,"1.104,95"
GIMENEZ ANTON SL,Mejorar la empleabilidad de las personas desempleadas,"1.259,74"
GIMENEZ AUTOMOCION SL,Mejorar la empleabilidad de las personas desempleadas,"1.333,30"
GIMENEZ COLLECTION SL,Mejorar la empleabilidad de las personas desempleadas,"316,38"
"GIMENEZ DATSIRA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"630,36"
"GIMENEZ DOS, ESTRUCTURAS Y CONSTRUCCIONES SL",Mejorar la empleabilidad de las personas desempleadas,"600,00"
GIMENEZ GANGA CASTILLA Y LEON S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.414,18"
GIMENEZ GANGA MADRID SL,Mejorar la empleabilidad de las personas desempleadas,"774,38"
GIMENEZ GANGA SL,Mejorar la empleabilidad de las personas desempleadas,"9.737,18"
GIMENEZ LOMBAR Y COMPANIA SA,Mejorar la empleabilidad de las personas desempleadas,"11.131,81"
GIMENEZ TORRES ABOGADOS SL,Mejorar la empleabilidad de las personas desempleadas,"2.039,85"
GIMENEZ Y BRETO CONSULTORES SL,Mejorar la empleabilidad de las personas desempleadas,"3.250,14"
GIMENEZ YANGUAS SL,Mejorar la empleabilidad de las personas desempleadas,"1.062,45"
GIMENEZ-BERLANGA Y ASOCIADOS SL,Mejorar la empleabilidad de las personas desempleadas,"1.505,38"
"GIMENO & MORENO, ADVOCATS,S.L.",Mejorar la empleabilidad de las personas desempleadas,"328,13"
"GIMENO ASSESSORIA JURIDICA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"652,70"
GIMENO CASTER CONSULTORES SL,Mejorar la empleabilidad de las personas desempleadas,"1.274,94"
GIMENO CONSULTORES SL,Mejorar la empleabilidad de las personas desempleadas,"2.678,61"
"GIMENO CONSULTORES Y FINANCIEROS, S.L.",Mejorar la empleabilidad de las personas desempleadas,"100,00"
GIMENO DIFUSION SA,Mejorar la empleabilidad de las personas desempleadas,"2.117,82"
"GIMENO FRONTERA, C.B.",Mejorar la empleabilidad de las personas desempleadas,"1.130,89"
GIMENO FUENTES CB,Mejorar la empleabilidad de las personas desempleadas,"293,25"
GIMENO JURISTAS DE EMPRESA SL,Mejorar la empleabilidad de las personas desempleadas,"100,00"
GIMENO PAREDES SL,Mejorar la empleabilidad de las personas desempleadas,"966,40"
GIMENO PENA SL,Mejorar la empleabilidad de las personas desempleadas,"1.345,71"
GIMENO SUMINISTROS INDUSTRIALES SA,Mejorar la empleabilidad de las personas desempleadas,"1.098,33"
GIMETRANS CASTELLO SL,Mejorar la empleabilidad de las personas desempleadas,"1.200,00"
GIMEX MEDITERRANEO SA,Mejorar la empleabilidad de las personas desempleadas,"1.528,68"

BENEFICIARIO,,

PO FSE ADAPTABILIDAD Y EMPLEO,,

TIPO DE OPERACION,,

GIMFEBLA SDAD COOP ANDALUZA,Mejorar la empleabilidad de las personas desempleadas,"1.000,06"
"GIMNAS F-5, SL",Mejorar la empleabilidad de las personas desempleadas,"159,91"
GIMNAS GIMBE SA,Mejorar la empleabilidad de las personas desempleadas,"148,74"
"GIMNAS LLEIDA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.254,84"
"GIMNAS SAMA, SL",Mejorar la empleabilidad de las personas desempleadas,"280,90"
"GIMNAS SQUASH CORBERA, SL",Mejorar la empleabilidad de las personas desempleadas,"231,73"
"GIMNASIO ALBORA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.237,80"
GIMNASIO ALEXMI SL,Mejorar la empleabilidad de las personas desempleadas,"2.850,00"
"GIMNASIO ALTO IMPACTO, SL",Mejorar la empleabilidad de las personas desempleadas,"57,25"
GIMNASIO APOLO SA,Mejorar la empleabilidad de las personas desempleadas,"92,09"
GIMNASIO ARENA SPORT MANAGRES SL,Mejorar la empleabilidad de las personas desempleadas,"311,65"
"GIMNASIO ATTASSA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"356,67"
GIMNASIO AZTECA CB,Mejorar la empleabilidad de las personas desempleadas,"247,94"
"GIMNASIO BELLES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.579,13"
GIMNASIO BIARRITZ SA,Mejorar la empleabilidad de las personas desempleadas,"495,81"
"GIMNASIO BLACK.KICK,S.L.",Mejorar la empleabilidad de las personas desempleadas,"986,40"
GIMNASIO BODY-WORLD S.L,Mejorar la empleabilidad de las personas desempleadas,"283,34"
GIMNASIO CALZADAS SL,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
GIMNASIO DYNAMIC CENTER CB,Mejorar la empleabilidad de las personas desempleadas,"212,48"
"GIMNASIO EL PENON, COM.B.",Mejorar la empleabilidad de las personas desempleadas,"678,15"
"GIMNASIO ESTETICA Y SALUD LACAN,S.L.",Mejorar la empleabilidad de las personas desempleadas,"168,79"
"GIMNASIO FEMENINO ROCARELI PONTE EN FORMA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"323,66"
GIMNASIO FITNESS PARK SL,Mejorar la empleabilidad de las personas desempleadas,"283,31"
"GIMNASIO FLORIDA GYM, SL",Mejorar la empleabilidad de las personas desempleadas,"950,00"
"GIMNASIO FLORIDA-GRANADA, S.L.L.",Mejorar la empleabilidad de las personas desempleadas,"2.241,09"
GIMNASIO GOAR LINE SL,Mejorar la empleabilidad de las personas desempleadas,"277,46"
GIMNASIO ICONOS SL,Mejorar la empleabilidad de las personas desempleadas,"92,07"
"GIMNASIO ITFC, SL",Mejorar la empleabilidad de las personas desempleadas,"215,48"
GIMNASIO JC Y CJ SL,Mejorar la empleabilidad de las personas desempleadas,"262,50"
GIMNASIO JOSE MANUEL ACOSTA SL,Mejorar la empleabilidad de las personas desempleadas,"140,01"
GIMNASIO MONTECANAL SL,Mejorar la empleabilidad de las personas desempleadas,"1.009,28"
GIMNASIO PALACE SL,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
"GIMNASIO PALESTRA, COM.B.",Mejorar la empleabilidad de las personas desempleadas,"16,70"
GIMNASIO PICOS SL,Mejorar la empleabilidad de las personas desempleadas,"811,49"
GIMNASIO RITMO SL,Mejorar la empleabilidad de las personas desempleadas,"371,84"
GIMNASIO RODAS SL,Mejorar la empleabilidad de las personas desempleadas,"2.026,75"
GIMNASIO SARYLEN SL,Mejorar la empleabilidad de las personas desempleadas,"1.345,74"
"GIMNASIO STYLO, SL",Mejorar la empleabilidad de las personas desempleadas,"183,87"
GIMNASIO TORNEO SPORT SL,Mejorar la empleabilidad de las personas desempleadas,"707,25"
"GIMNASIO-LUGO, SL",Mejorar la empleabilidad de las personas desempleadas,"542,75"
GIMNASIOS KATA SL,Mejorar la empleabilidad de las personas desempleadas,"1.698,49"
"GIMNASIOS PAZOS,SA.",Mejorar la empleabilidad de las personas desempleadas,"417,85"
"GIMNASIOS Y BALNEARIOS URBANOS, SL",Mejorar la empleabilidad de las personas desempleadas,"2.313,31"
GIMNASIOS Y PARQUES SL,Mejorar la empleabilidad de las personas desempleadas,"1.000,00"
"GIMNASTIC DE TARRAGONA, SAD",Mejorar la empleabilidad de las personas desempleadas,"118,03"
GIMNASTICO PACENSE SAL,Mejorar la empleabilidad de las personas desempleadas,"448,14"
"GIMNO GRUPO INMOBILIARIO,S.L.",Mejorar la empleabilidad de las personas desempleadas,"900,00"
"GIMON CALNATS, SL",Mejorar la empleabilidad de las personas desempleadas,"496,57"
GIM-ORTIZ CARRASCOSA SL,Mejorar la empleabilidad de las personas desempleadas,"37,79"
"GIMPUBLI, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.603,76"
GIMSA ESTETICA SL,Mejorar la empleabilidad de las personas desempleadas,"1.345,71"
GIMSA MOBEL SL,Mejorar la empleabilidad de las personas desempleadas,"4.078,22"
GIMSER LEVANTE SA,Mejorar la empleabilidad de las personas desempleadas,"1.608,31"
"GIMVEL GRUP, SL",Mejorar la empleabilidad de las personas desempleadas,"801,83"
GIN & FEBRE SLL,Mejorar la empleabilidad de las personas desempleadas,"431,64"
"GIN Y SCOTTY, SL",Mejorar la empleabilidad de las personas desempleadas,"200,09"
GINADOCHE SL,Mejorar la empleabilidad de las personas desempleadas,"3.256,30"
GINAPEFE S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.067,14"
GINAR FASHION SL,Mejorar la empleabilidad de las personas desempleadas,"14,16"
GINARO SL,Mejorar la empleabilidad de las personas desempleadas,"733,33"
GINASOC ASESORES SL,Mejorar la empleabilidad de las personas desempleadas,"1.166,31"
GINBDI COMUNICACION SL,Mejorar la empleabilidad de las personas desempleadas,"366,85"
GINDEX SL,Mejorar la empleabilidad de las personas desempleadas,"377,72"
"GINDRE-TORNS,S.L.",Mejorar la empleabilidad de las personas desempleadas,"75,48"
GINE 4 SL,Mejorar la empleabilidad de las personas desempleadas,"5.869,04"
GINE SA,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
"GINEASTUR SANTAMARIA, SL",Mejorar la empleabilidad de las personas desempleadas,"314,01"
"GINEBLA EDIFICACIONES,S.L.",Mejorar la empleabilidad de las personas desempleadas,"36,63"
"GINECLINIC, SA",Mejorar la empleabilidad de las personas desempleadas,"1.500,00"
"GINECO DIAGNOSTIC, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
"GINECORP, SL",Mejorar la empleabilidad de las personas desempleadas,"663,53"

BENEFICIARIO,,

PO FSE ADAPTABILIDAD Y EMPLEO,,

TIPO DE OPERACION,,

"GINEDYA CENTRO MEDICO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"354,15"
"GINEFERT, SL",Mejorar la empleabilidad de las personas desempleadas,"212,49"
GINEFIV SL,Mejorar la empleabilidad de las personas desempleadas,"535,93"
"GINEFIVA ASTUR, S.L.",Mejorar la empleabilidad de las personas desempleadas,"269,14"
GINEFRUIT SA,Mejorar la empleabilidad de las personas desempleadas,"703,33"
GINELADIUS SL,Mejorar la empleabilidad de las personas desempleadas,"5.117,78"
GINER RICART S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
GINER VENEERS S.L.,Mejorar la empleabilidad de las personas desempleadas,"1.068,61"
GINER Y MARTI SL,Mejorar la empleabilidad de las personas desempleadas,"636,53"
GINERMA SL LABORAL,Mejorar la empleabilidad de las personas desempleadas,"1.320,00"
GINERMARK SL,Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
"GINES & GODINEZ,S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.160,32"
GINES CB,Mejorar la empleabilidad de las personas desempleadas,"1.717,62"
"GINES GUILLEN, SL",Mejorar la empleabilidad de las personas desempleadas,"1.743,29"
"GINES HUERTAS CERVANTES, SL",Mejorar la empleabilidad de las personas desempleadas,"13.458,13"
"GINES HUERTAS INDUSTRIALES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"7,08"
"GINES HUERTAS INDUSTRIALES, SA",Mejorar la empleabilidad de las personas desempleadas,"8.591,02"
GINES MARTINEZ PRIOR Y FRANCISCO MARTINEZ PRIOR CB,Mejorar la empleabilidad de las personas desempleadas,"249,65"
GINES MATEOS SL,Mejorar la empleabilidad de las personas desempleadas,"1.833,33"
GINES MATEOS Y FEMAGAR SL,Mejorar la empleabilidad de las personas desempleadas,"2.653,28"
"GINES MORALES VERA, PEDRO MORALES VERA, JOSE MIGUEL MOR",Mejorar la empleabilidad de las personas desempleadas,"132,19"
GINES PONCE SL,Mejorar la empleabilidad de las personas desempleadas,"796,57"
GINES RIBERT SL LABORAL,Mejorar la empleabilidad de las personas desempleadas,"838,13"
GINES SANCHEZ GARCIA Y OTRO CB,Mejorar la empleabilidad de las personas desempleadas,"495,81"
GINESTA MATEU SA,Mejorar la empleabilidad de las personas desempleadas,"5.413,02"
GINESTA SL,Mejorar la empleabilidad de las personas desempleadas,"5.016,73"
"GINGER CAT, SL",Mejorar la empleabilidad de las personas desempleadas,"545,09"
"GINGER HOUSE, SL",Mejorar la empleabilidad de las personas desempleadas,"554,81"
"GINGKO ASESORAMIENTO Y DESARROLLO PERSONAL, S.L.",Mejorar la empleabilidad de las personas desempleadas,"210,10"
GINGO BILOBA SL,Mejorar la empleabilidad de las personas desempleadas,"141,66"
GINKANA SA,Mejorar la empleabilidad de las personas desempleadas,"221,93"
"GINKGO 2003, SL",Mejorar la empleabilidad de las personas desempleadas,"1.042,45"
"GINOCA PALOU, SL",Mejorar la empleabilidad de las personas desempleadas,"2.346,16"
"GINPER, SL",Mejorar la empleabilidad de las personas desempleadas,"623,28"
GINSER HOME SL,Mejorar la empleabilidad de las personas desempleadas,"1.383,25"
"GINSSA GESTION INDUSTRIAL DE SERVICIOS SA GINTONIC COMUNICACIO, SL (EN CONSTITUCIO)",Mejorar la empleabilidad de las personas desempleadas,"4.037,80"
,Mejorar la empleabilidad de las personas desempleadas,"25,96"
"GINVERMA EXPEDICIONES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"26,64"
"GINZO HOMBRE-MUJER, SL",Mejorar la empleabilidad de las personas desempleadas,"859,40"
GIOCARE AVILA SL UNIPERSONAL,Mejorar la empleabilidad de las personas desempleadas,"1.366,70"
"GIOCCO SHOES, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.280,46"
"GIOCHI PREZIOSI ESPANA, SL",Mejorar la empleabilidad de las personas desempleadas,"1.281,68"
"GIOLA FINQUES,S.L.",Mejorar la empleabilidad de las personas desempleadas,"699,80"
"GIOMODA, SL",Mejorar la empleabilidad de las personas desempleadas,"2.148,89"
GIORDA SL,Mejorar la empleabilidad de las personas desempleadas,"167,44"
"GIORGIO MOURE, S.L.",Mejorar la empleabilidad de las personas desempleadas,"429,87"
"GIORNO SPRESS, SL",Mejorar la empleabilidad de las personas desempleadas,"379,92"
GIOSEPPO SL,Mejorar la empleabilidad de las personas desempleadas,"153,46"
"GIOTTO APLICACIONES INFORMATICAS,S.L.",Mejorar la empleabilidad de las personas desempleadas,"953,36"
GIOTTO DISENO SL,Mejorar la empleabilidad de las personas desempleadas,"588,27"
GIOVAL CONSTRUCCIONES Y REFORMAS SL,Mejorar la empleabilidad de las personas desempleadas,"1.292,64"
"GIOVANNI & FERRE ALTA PELUQUERIA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.244,72"
GIOVANNI CRESPI ESPANA SL,Mejorar la empleabilidad de las personas desempleadas,"975,00"
GIOVANNI MEGA MOBILI SL,Mejorar la empleabilidad de las personas desempleadas,"339,96"
GIOVANNI ZANETTI SL,Mejorar la empleabilidad de las personas desempleadas,"1.597,19"
"GIP-ASSESSORS I PROJECTES TECNICS, SL",Mejorar la empleabilidad de las personas desempleadas,"153,18"
GIPCORE S.L.,Mejorar la empleabilidad de las personas desempleadas,"283,32"
"GIPE ODIN, S.L.",Mejorar la empleabilidad de las personas desempleadas,"380,11"
"GIPEMI PARK, S.L.",Mejorar la empleabilidad de las personas desempleadas,"587,50"
"GIPERSAN, S. L.",Mejorar la empleabilidad de las personas desempleadas,"241,88"
GIPUZKOA KO EUSKAL PILOTA ELKARTEA DE DONOSTIA,Mejorar la empleabilidad de las personas desempleadas,"1.331,58"
GIPUZKOAKO BERTSOZALE ELKARTEA GBE,Mejorar la empleabilidad de las personas desempleadas,"1.264,51"
GIPUZKOARENA HEZIKETA S.L.L.,Mejorar la empleabilidad de las personas desempleadas,"5.349,11"
GIR BUILDING GROUP CORPORACION INMOBILIARIA SL,Mejorar la empleabilidad de las personas desempleadas,"56,64"
GIRA ARQUITECTURA SL,Mejorar la empleabilidad de las personas desempleadas,"920,79"
"GIRA VISUAL COMUNICATION, S.L.",Mejorar la empleabilidad de las personas desempleadas,"222,21"

BENEFICIARIO,,

PO FSE ADAPTABILIDAD Y EMPLEO,,

TIPO DE OPERACION,,

GIRALDES CASTRO AGENCIA DE SEGUROS SL,Mejorar la empleabilidad de las personas desempleadas,"970,32"
"GIRALDEZ PALENCIANA, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.202,24"
GIRALDEZ Y RICO SL,Mejorar la empleabilidad de las personas desempleadas,"184,14"
GIRALT BERMUDEZ CB,Mejorar la empleabilidad de las personas desempleadas,"330,54"
GIRALT OBRES I SERVEIS SL,Mejorar la empleabilidad de las personas desempleadas,"1.526,64"
GIRALT SABATERS SL,Mejorar la empleabilidad de las personas desempleadas,"833,38"
GIRALT TEXTIL SA,Mejorar la empleabilidad de las personas desempleadas,"1.353,18"
"GIRASOL STYLE URBAN, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.301,36"
GIRASOLAR S COOP,Mejorar la empleabilidad de las personas desempleadas,"1.042,50"
"GIRASOLES, COM.B",Mejorar la empleabilidad de las personas desempleadas,"82,06"
GIRAUD IBERICA SA,Mejorar la empleabilidad de las personas desempleadas,"1.187,56"
GIRBAN ESTETIC SL,Mejorar la empleabilidad de las personas desempleadas,"229,02"
GIRBAU MARTI MATADERO DE AVES SA,Mejorar la empleabilidad de las personas desempleadas,"1.179,82"
GIRBLAN RESTAURACION SL,Mejorar la empleabilidad de las personas desempleadas,"3.809,61"
"GIRBRUS 2008,S.L.",Mejorar la empleabilidad de las personas desempleadas,"535,93"
"GIRCON, SL",Mejorar la empleabilidad de las personas desempleadas,"1.076,59"
"GIRGONZ, S.L.",Mejorar la empleabilidad de las personas desempleadas,"746,62"
"GIRGU, SL",Mejorar la empleabilidad de las personas desempleadas,"147,50"
GIRIBERT ARQUITECTES ASSOCIATS SL,Mejorar la empleabilidad de las personas desempleadas,"659,49"
GIRIEGO SL,Mejorar la empleabilidad de las personas desempleadas,"615,50"
"GIRITE 1911, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.827,59"
GIRITECH LATINA SL,Mejorar la empleabilidad de las personas desempleadas,"400,02"
"GIRO ADVOCATS, SL",Mejorar la empleabilidad de las personas desempleadas,"1.154,53"
"GIRO GH, SA",Mejorar la empleabilidad de las personas desempleadas,"3.016,45"
"GIRO PRESUPUESTO DE CONSTRUCCION, SL",Mejorar la empleabilidad de las personas desempleadas,"410,81"
GIRO RIOJA SL,Mejorar la empleabilidad de las personas desempleadas,"1.666,60"
"GIRO VELO, S.L.",Mejorar la empleabilidad de las personas desempleadas,"330,56"
GIROA SA,Mejorar la empleabilidad de las personas desempleadas,"13.629,83"
GIROBOX SL,Mejorar la empleabilidad de las personas desempleadas,"13,19"
"GIROCANT,S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.903,05"
GIROCOASSE SL,Mejorar la empleabilidad de las personas desempleadas,"1.062,45"
"GIROCOPI, SL",Mejorar la empleabilidad de las personas desempleadas,"3.844,40"
"GIRODOS, SL",Mejorar la empleabilidad de las personas desempleadas,"1.500,00"
GIROESTRUC SL,Mejorar la empleabilidad de las personas desempleadas,"1.217,05"
"GIRO-FUSTA, SL",Mejorar la empleabilidad de las personas desempleadas,"129,87"
"GIROLEC 2005, S.L.",Mejorar la empleabilidad de las personas desempleadas,"17,76"
GIROMED SERVICE SL,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
GIROMUNT SL UNIPERSONAL,Mejorar la empleabilidad de las personas desempleadas,"371,84"
GIROMUSICA SL,Mejorar la empleabilidad de las personas desempleadas,"119,22"
"GIRON & ARCE CONSULTORES Y ASESORES,SL",Mejorar la empleabilidad de las personas desempleadas,"1.345,77"
GIRON DE MEDRANO & ASOCIADOS SL,Mejorar la empleabilidad de las personas desempleadas,"2.820,06"
GIRONA COMERCIAL D AUTOMOCIO SA,Mejorar la empleabilidad de las personas desempleadas,"653,31"
GIRONA DESIGN CENTER SL,Mejorar la empleabilidad de las personas desempleadas,"1.418,76"
GIRONA FRUITS S COOP C LTDA,Mejorar la empleabilidad de las personas desempleadas,"1.090,78"
GIRONA INTEGRACIONS SL,Mejorar la empleabilidad de las personas desempleadas,"1.900,00"
GIRONA PORTERS SL UNIPERSONAL,Mejorar la empleabilidad de las personas desempleadas,"1.405,98"
GIRONA PROFEDOM,Mejorar la empleabilidad de las personas desempleadas,"715,33"
GIRONA SA,Mejorar la empleabilidad de las personas desempleadas,"1.950,63"
"GIRONA SERVEIS INTEGRALS, SL",Mejorar la empleabilidad de las personas desempleadas,"700,00"
"GIRONA, OLIVA, COLL, CASASNOVAS, INGENIEROS,",Mejorar la empleabilidad de las personas desempleadas,"506,66"
GIRONADOR GESTIO IMMOBILIARIA SL,Mejorar la empleabilidad de las personas desempleadas,"1.566,60"
"GIRONESTU, SL",Mejorar la empleabilidad de las personas desempleadas,"524,79"
GIRONET 2000 SL,Mejorar la empleabilidad de las personas desempleadas,"254,07"
GIRONINA AUDIOVISUAL MECANOGRAFICA SA,Mejorar la empleabilidad de las personas desempleadas,"292,76"
"GIRONINA DE BINGOS, SL",Mejorar la empleabilidad de las personas desempleadas,"3.055,91"
GIRONINA DE LLIBRES I PAPERS SA,Mejorar la empleabilidad de las personas desempleadas,"1.141,34"
GIROOBRES SL,Mejorar la empleabilidad de las personas desempleadas,"237,26"
GIROP SA,Mejorar la empleabilidad de las personas desempleadas,"1.266,73"
GIROPES SL,Mejorar la empleabilidad de las personas desempleadas,"4.549,83"
GIROPLATEA SL,Mejorar la empleabilidad de las personas desempleadas,"56,17"
"GIROPREVEN, SL-UNIPERSONAL-",Mejorar la empleabilidad de las personas desempleadas,"1.455,50"
"GIROS,CAMBIOS Y COMUNICACIONES DE ESPANA SL",Mejorar la empleabilidad de las personas desempleadas,"61,36"
GIROSACME SA,Mejorar la empleabilidad de las personas desempleadas,"10.308,88"
"GIROSACME SANT FELIU, S.L.",Mejorar la empleabilidad de las personas desempleadas,"2.379,25"
"GIROSYSTEM, SL",Mejorar la empleabilidad de las personas desempleadas,"1.577,33"
"GIROTRAM, SL",Mejorar la empleabilidad de las personas desempleadas,"240,78"
"GIROTRANFERS 2005, S.L.",Mejorar la empleabilidad de las personas desempleadas,"16,65"
"GIROTRANS 2006, S.L.",Mejorar la empleabilidad de las personas desempleadas,"1.400,00"
GIROVET SL,Mejorar la empleabilidad de las personas desempleadas,"751,67"

BENEFICIARIO,,

PO FSE ADAPTABILIDAD Y EMPLEO,,

TIPO DE OPERACION,,

"GIROX, S.COOP.MAD.",Mejorar la empleabilidad de las personas desempleadas,"2.375,59"
"GIROZOOM 5.7.,S.L.",Mejorar la empleabilidad de las personas desempleadas,"155,80"
